3,maxn,12
1,best reply wins,9
1,best reply wins,9
3,,
2,,
1,,
1,,
1,,
2,,
1,,
1,,
1,,
3,,
3,,
2,,
3,,
1,,
2,,
3,,
3,,
2,,
3,,
1,,
2,,
1,,
2,,
2,,
1,,
2,,
3,,
