1,maxn,20
3,best reply wins,2
1,maxn,8
3,,
3,,
1,,
1,,
3,,
3,,
1,,
1,,
1,,
3,,
1,,
1,,
2,,
1,,
1,,
1,,
1,,
1,,
1,,
3,,
1,,
1,,
3,,
2,,
1,,
1,,
1,,
