2,best reply wins,13
1,maxn,9
1,best reply wins,8
2,,
2,,
2,,
3,,
1,,
1,,
1,,
3,,
3,,
2,,
3,,
3,,
1,,
1,,
1,,
2,,
1,,
2,,
1,,
3,,
2,,
2,,
3,,
3,,
1,,
1,,
1,,
