2,best reply wins,14
1,maxn,9
1,paranoid,7
2,,
3,,
3,,
3,,
3,,
2,,
2,,
2,,
3,,
1,,
1,,
1,,
2,,
1,,
1,,
1,,
1,,
1,,
1,,
2,,
2,,
1,,
1,,
3,,
2,,
1,,
3,,
