1,best reply wins,15
3,paranoid,6
3,maxn,9
2,,
3,,
2,,
3,,
1,,
1,,
3,,
1,,
2,,
2,,
1,,
2,,
1,,
1,,
3,,
1,,
1,,
3,,
1,,
3,,
3,,
1,,
1,,
1,,
1,,
2,,
1,,
