1,best reply wins,13
2,best reply wins,11
2,maxn,6
1,,
2,,
1,,
2,,
3,,
2,,
1,,
1,,
1,,
3,,
1,,
2,,
2,,
1,,
2,,
1,,
2,,
2,,
2,,
1,,
1,,
3,,
3,,
3,,
1,,
1,,
3,,
