2,man wins,16
2,Paranoid wins,14
1,,
2,,
1,,
1,,
2,,
2,,
2,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
2,,
2,,
2,,
1,,
1,,
1,,
2,,
1,,
2,,
2,,
2,,
1,,
2,,
1,,
