1,best reply wins,12
2,Maxn wins,18
2,,
1,,
1,,
2,,
2,,
2,,
2,,
1,,
1,,
2,,
2,,
2,,
1,,
1,,
2,,
1,,
1,,
2,,
2,,
2,,
2,,
2,,
2,,
1,,
2,,
2,,
1,,
1,,
