1,paranoid wins,15
1,bestReply wins,15
1,,
2,,
1,,
2,,
2,,
2,,
2,,
2,,
2,,
2,,
2,,
1,,
2,,
1,,
2,,
1,,
1,,
1,,
2,,
2,,
2,,
1,,
1,,
1,,
1,,
1,,
1,,
2,,
