1,best reply wins,26
1,maxn,1
1,maxn,3
1,,
1,,
1,,
1,,
3,,
1,,
1,,
3,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
1,,
3,,
1,,
1,,
1,,
1,,
1,,
1,,
2,,
1,,
1,,
